IID,sample_type,final_ancestry,ensemble_confidence,knn_prediction,knn_confidence,rf_prediction,rf_confidence,ensemble_agreement,PC1,PC2,PC3,PC4,PC5
HG02851,MAGE,AFR,0.988920634920635,AFR,1.0,AFR,0.9778412698412698,True,0.0548287,-0.00587738,-0.000332141,0.00336638,-0.002607
HG02855,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0541524,-0.00549183,0.000125752,0.00302679,-0.00208318
HG02884,MAGE,AFR,0.982920634920635,AFR,1.0,AFR,0.96584126984127,True,0.054113,-0.00518531,0.000397804,0.00407285,-0.00302517
HG02888,MAGE,AFR,0.9824444444444445,AFR,1.0,AFR,0.9648888888888888,True,0.0538317,-0.00521778,-0.000164755,0.00404499,-0.000475527
HG02896,MAGE,AFR,0.9857777777777778,AFR,1.0,AFR,0.9715555555555555,True,0.0542048,-0.00520452,-0.000776896,0.00426661,-0.00566649
HG02941,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0568695,-0.00608651,0.000369419,0.00136588,0.00646348
HG02946,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0566072,-0.00607615,-0.000113962,0.0015256,0.0042809
HG02968,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0568739,-0.00587623,0.000192272,0.00155938,0.00486714
HG02970,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0568435,-0.00592992,-0.00024741,0.00186675,0.0072103
HG02977,MAGE,AFR,0.9977777777777778,AFR,1.0,AFR,0.9955555555555555,True,0.0565535,-0.00569086,0.000438229,0.0011199,0.00481745
HG02979,MAGE,AFR,0.998,AFR,1.0,AFR,0.996,True,0.0567163,-0.00589603,-0.00040266,0.00155428,0.00104274
HG02981,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0567749,-0.00619672,-0.000125977,0.00207441,0.00619706
HG02983,MAGE,AFR,0.9891428571428571,AFR,1.0,AFR,0.9782857142857143,True,0.0540607,-0.00555236,0.000192235,0.00423906,-0.00521678
HG03018,MAGE,SAS,0.9933333333333333,SAS,1.0,SAS,0.9866666666666666,True,-0.0062556,0.0193582,0.0220805,0.0716074,0.0176999
HG03019,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00593401,0.0204973,0.0224747,0.0711719,0.0171974
HG03058,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0559162,-0.00589853,0.000666954,0.00188128,0.00449238
HG03060,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0561194,-0.00593557,-0.000799115,0.00204857,-0.000826003
HG03064,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0564398,-0.00558364,-0.000371644,0.0020171,0.00197165
HG03069,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0565468,-0.00556732,1.20944e-06,0.00251624,0.00409454
HG03077,MAGE,AFR,0.9983333333333333,AFR,1.0,AFR,0.9966666666666667,True,0.0564918,-0.00568465,0.000372478,0.00185596,0.00497262
HG03082,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0560501,-0.00585438,-0.000512936,0.00208599,0.00565974
HG03084,MAGE,AFR,0.994920634920635,AFR,1.0,AFR,0.9898412698412699,True,0.0556879,-0.00577525,-0.000231459,0.00295608,0.00484428
HG03091,MAGE,AFR,0.9977777777777778,AFR,1.0,AFR,0.9955555555555555,True,0.0560947,-0.00547896,-0.00019521,0.00271218,0.00472421
HG03097,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0566482,-0.0060385,-0.000274834,0.000966665,0.00509656
HG03105,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0569487,-0.00646699,9.0138e-05,0.0018092,0.00388337
HG03117,MAGE,AFR,0.9916666666666667,AFR,1.0,AFR,0.9833333333333333,True,0.0566546,-0.00604757,-8.16674e-07,0.00148174,0.00350938
HG03118,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0563531,-0.00606903,0.000327056,0.00243286,0.00140116
HG03127,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0565354,-0.00559992,-0.000739275,0.00221826,0.00399793
HG03129,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0571081,-0.00626613,-3.24848e-05,0.000518532,0.00575866
HG03135,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.056354,-0.00554243,3.84944e-05,0.00178756,0.00523397
HG03157,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0569323,-0.00588337,0.000107772,0.00172919,0.00638505
HG03160,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0569964,-0.00587264,0.00023384,0.000655558,0.00246117
HG03166,MAGE,AFR,0.9933333333333334,AFR,1.0,AFR,0.9866666666666667,True,0.0570472,-0.00568611,-0.000744075,0.00118063,0.00396216
HG03209,MAGE,AFR,0.9896883116883117,AFR,1.0,AFR,0.9793766233766233,True,0.0565486,-0.00595015,0.000489264,0.00136054,0.00374753
HG03225,MAGE,AFR,0.9916883116883117,AFR,1.0,AFR,0.9833766233766233,True,0.056615,-0.00594696,0.000308014,0.00358734,0.00617396
HG03235,MAGE,SAS,0.9494761904761905,SAS,1.0,SAS,0.898952380952381,True,-0.00740029,0.0130447,0.0181994,0.0639834,6.63177e-05
HG03247,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0544337,-0.00576335,-1.48374e-06,0.00350918,-0.00426777
HG03268,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0567252,-0.00586268,-0.000289612,0.00132158,0.00501254
HG03271,MAGE,AFR,0.9954761904761905,AFR,1.0,AFR,0.990952380952381,True,0.0570981,-0.00602309,-0.000742605,0.000922073,0.00520606
HG03279,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0563513,-0.00600153,0.000447532,0.00190122,0.00330885
HG03294,MAGE,AFR,0.99,AFR,1.0,AFR,0.98,True,0.0564091,-0.00573014,0.000430047,0.00157759,0.00568664
HG03301,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0568608,-0.00623133,0.000650679,0.00104453,0.00485596
HG03311,MAGE,AFR,0.9877777777777779,AFR,1.0,AFR,0.9755555555555556,True,0.0569866,-0.00590757,0.000326849,0.00283147,0.00229219
HG03313,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0564672,-0.00590449,-0.000320081,0.00198791,-0.000451349
HG03372,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0563158,-0.00585922,-0.000125789,0.00144096,0.00466666
HG03380,MAGE,AFR,0.9951428571428571,AFR,1.0,AFR,0.9902857142857142,True,0.0563014,-0.00604614,0.000503947,0.00226526,0.00453415
HG03382,MAGE,AFR,0.9888333333333332,AFR,1.0,AFR,0.9776666666666665,True,0.0556561,-0.00571432,0.000345186,0.0024016,0.00199137
HG03397,MAGE,AFR,0.9908333333333333,AFR,1.0,AFR,0.9816666666666667,True,0.0560178,-0.00573963,-0.000520387,0.001948,0.000879667
HG03401,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0559303,-0.00546637,0.000330004,0.00281275,0.00328233
HG03419,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0561728,-0.00578191,0.000529484,0.00258156,0.00572777
HG03445,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0555554,-0.00586753,0.000348656,0.00254382,0.00140371
HG03446,MAGE,AFR,0.998,AFR,1.0,AFR,0.996,True,0.0561935,-0.00573771,-0.000366368,0.00276807,0.00397788
HG03460,MAGE,AFR,0.9957777777777778,AFR,1.0,AFR,0.9915555555555555,True,0.0562822,-0.00540455,0.000250611,0.00189655,0.00619388
HG03461,MAGE,AFR,0.9954761904761905,AFR,1.0,AFR,0.990952380952381,True,0.0562183,-0.0057024,0.000114283,0.00225807,0.00420893
HG03478,MAGE,AFR,1.0,AFR,1.0,AFR,1.0,True,0.0563071,-0.00598169,0.000678946,0.00222909,0.00552579
HG03485,MAGE,AFR,0.9983333333333333,AFR,1.0,AFR,0.9966666666666667,True,0.0560283,-0.0059587,-0.000320108,0.00132108,0.00472438
HG03491,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00644879,0.018338,0.0209577,0.0689098,0.0152811
HG03499,MAGE,AFR,0.9966666666666666,AFR,1.0,AFR,0.9933333333333333,True,0.0564799,-0.00611429,-0.000452769,0.00194605,-0.000801131
HG03514,MAGE,AFR,0.9971428571428571,AFR,1.0,AFR,0.9942857142857143,True,0.0567383,-0.00607355,-0.000807916,0.00201092,0.00422544
HG03520,MAGE,AFR,0.9933333333333334,AFR,1.0,AFR,0.9866666666666667,True,0.0571234,-0.0059154,-0.000262228,0.000878173,0.00483036
HG03521,MAGE,AFR,0.9933333333333334,AFR,1.0,AFR,0.9866666666666667,True,0.0568635,-0.0059593,-0.000283127,0.00167154,0.00481109
HG03548,MAGE,AFR,0.9364722222222223,AFR,1.0,AFR,0.8729444444444445,True,0.0563901,-0.00575959,5.77242e-05,0.00266121,0.0065449
HG03556,MAGE,AFR,0.9951428571428571,AFR,1.0,AFR,0.9902857142857142,True,0.0559284,-0.00550529,0.000359989,0.00255122,0.00211692
HG03557,MAGE,AFR,0.9896883116883117,AFR,1.0,AFR,0.9793766233766233,True,0.0563397,-0.00600299,-0.000174094,0.000983214,0.00253497
HG03558,MAGE,AFR,0.9954761904761905,AFR,1.0,AFR,0.990952380952381,True,0.0562295,-0.00547177,0.000358946,0.00348684,0.00645685
HG03563,MAGE,AFR,0.9963333333333333,AFR,1.0,AFR,0.9926666666666665,True,0.0557587,-0.00557929,0.000471787,0.00327789,0.00147677
HG03578,MAGE,AFR,0.9905555555555555,AFR,1.0,AFR,0.981111111111111,True,0.0559623,-0.00604111,-0.000155128,0.00283924,0.00735392
HG03585,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00576305,0.0246966,0.0211907,0.0609855,0.0140167
HG03589,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00573605,0.0244641,0.0224969,0.0666861,0.0147477
HG03593,MAGE,SAS,0.9991666666666666,SAS,1.0,SAS,0.9983333333333333,True,-0.00581772,0.0248005,0.0216182,0.0625083,0.0157945
HG03594,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00555235,0.0252086,0.022123,0.0618009,0.0147744
HG03595,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00597617,0.0247722,0.0210239,0.0589546,0.0131844
HG03598,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00582751,0.0240446,0.0224815,0.0624455,0.0185429
HG03604,MAGE,SAS,0.993,SAS,1.0,SAS,0.986,True,-0.00582839,0.0243016,0.0224343,0.0657602,0.0164827
HG03616,MAGE,SAS,0.9962500000000001,SAS,1.0,SAS,0.9925,True,-0.00575674,0.0247697,0.0214932,0.0613376,0.0112237
HG03631,MAGE,SAS,0.99375,SAS,1.0,SAS,0.9875,True,-0.00742735,0.0139031,0.0188795,0.0626462,0.00826418
HG03646,MAGE,SAS,0.998,SAS,1.0,SAS,0.996,True,-0.00568992,0.021599,0.0242706,0.0758945,0.0117582
HG03660,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00637635,0.020645,0.022645,0.0698633,0.0120762
HG03667,MAGE,SAS,0.995,SAS,1.0,SAS,0.99,True,-0.0057643,0.0221049,0.0243351,0.0737163,0.0120807
HG03668,MAGE,SAS,0.99375,SAS,1.0,SAS,0.9875,True,-0.00673257,0.0170586,0.019151,0.0668375,0.0129839
HG03673,MAGE,SAS,0.9975,SAS,1.0,SAS,0.995,True,-0.00559556,0.0212727,0.0227579,0.0748877,0.00917622
HG03692,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00555427,0.0224769,0.0243004,0.0761667,0.0114052
HG03695,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00548449,0.0217574,0.0235904,0.0765418,0.0133245
HG03696,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00566482,0.0217738,0.0236533,0.0773904,0.013779
HG03697,MAGE,SAS,0.9966666666666666,SAS,1.0,SAS,0.9933333333333333,True,-0.00561065,0.0217301,0.0238967,0.0756105,0.00976402
HG03709,MAGE,SAS,0.99425,SAS,1.0,SAS,0.9884999999999999,True,-0.00660462,0.0191934,0.0214053,0.0682329,0.0111114
HG03711,MAGE,SAS,0.998,SAS,1.0,SAS,0.996,True,-0.00584823,0.0203231,0.023686,0.0769977,0.0107341
HG03714,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00671066,0.0160366,0.0193713,0.0666371,0.00987323
HG03717,MAGE,SAS,0.9957142857142858,SAS,1.0,SAS,0.9914285714285714,True,-0.00560705,0.0223427,0.0254534,0.0824172,0.0135887
HG03727,MAGE,SAS,0.9789950980392157,SAS,1.0,SAS,0.9579901960784314,True,-0.00598149,0.0193434,0.0222017,0.0743872,0.00826094
HG03730,MAGE,SAS,0.9929166666666667,SAS,1.0,SAS,0.9858333333333333,True,-0.00467388,0.0254503,0.0247607,0.0807491,0.0171963
HG03736,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00565281,0.0213904,0.0234008,0.0753959,0.0141656
HG03738,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00591294,0.0205618,0.0230982,0.0765044,0.0115733
HG03741,MAGE,SAS,0.9991666666666666,SAS,1.0,SAS,0.9983333333333333,True,-0.00557126,0.0222019,0.0244258,0.0755828,0.0132191
HG03743,MAGE,SAS,0.9632900432900433,SAS,1.0,SAS,0.9265800865800865,True,-0.00464788,0.0265728,0.0261669,0.0796949,0.0183155
HG03765,MAGE,SAS,0.986046685340803,SAS,1.0,SAS,0.972093370681606,True,-0.00744652,0.0138443,0.0185736,0.0598227,0.00532852
HG03770,MAGE,SAS,0.9933333333333333,SAS,1.0,SAS,0.9866666666666666,True,-0.00512313,0.0248651,0.0244125,0.0709811,0.0129208
HG03778,MAGE,SAS,0.9895833333333334,SAS,1.0,SAS,0.9791666666666667,True,-0.00565966,0.0220919,0.0225001,0.0750974,0.0156364
HG03780,MAGE,SAS,0.992,SAS,1.0,SAS,0.9840000000000001,True,-0.00599006,0.0194229,0.0235234,0.0766624,0.00872216
HG03781,MAGE,SAS,0.9907142857142857,SAS,1.0,SAS,0.9814285714285714,True,-0.00588717,0.02142,0.0234386,0.073987,0.0134325
HG03782,MAGE,SAS,0.9688571428571429,SAS,1.0,SAS,0.9377142857142857,True,-0.0058861,0.0194102,0.0231502,0.0749473,0.00697059
HG03803,MAGE,SAS,0.9875,SAS,1.0,SAS,0.975,True,-0.00577139,0.0241157,0.0213084,0.0626173,0.0146871
HG03815,MAGE,SAS,0.9966666666666666,SAS,1.0,SAS,0.9933333333333333,True,-0.00570874,0.0256221,0.0209665,0.059294,0.013187
HG03823,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00608817,0.0240885,0.0219664,0.0647151,0.0160276
HG03826,MAGE,SAS,0.9907142857142857,SAS,1.0,SAS,0.9814285714285714,True,-0.00568544,0.0239402,0.0219304,0.0628025,0.0100841
HG03857,MAGE,SAS,0.9991666666666666,SAS,1.0,SAS,0.9983333333333333,True,-0.00559511,0.0219804,0.0236698,0.0737455,0.0159597
HG03858,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00509379,0.0235844,0.0246854,0.0768074,0.0106236
HG03861,MAGE,SAS,0.9691666666666666,SAS,1.0,SAS,0.9383333333333332,True,-0.00561065,0.0223868,0.0248806,0.0859586,0.0133147
HG03862,MAGE,SAS,0.9869117647058823,SAS,1.0,SAS,0.9738235294117646,True,-0.0061664,0.019098,0.0222157,0.0750504,0.0105006
HG03864,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00607591,0.0192801,0.0225202,0.07478,0.00927873
HG03866,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00582856,0.0207385,0.0244239,0.0764001,0.0108255
HG03868,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00641521,0.0188702,0.0230146,0.0742447,0.00820989
HG03885,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00559204,0.0212933,0.0228109,0.0749444,0.011044
HG03888,MAGE,SAS,0.9962500000000001,SAS,1.0,SAS,0.9925,True,-0.00687888,0.0163734,0.0201553,0.067033,0.0137686
HG03896,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00526334,0.0225245,0.0255777,0.0785881,0.0130333
HG03897,MAGE,SAS,0.9994117647058823,SAS,1.0,SAS,0.9988235294117647,True,-0.00585853,0.0202034,0.0230936,0.0752608,0.0113622
HG03898,MAGE,SAS,0.9895,SAS,1.0,SAS,0.9790000000000001,True,-0.00543246,0.0213474,0.0235896,0.0769165,0.0123205
HG03900,MAGE,SAS,0.9994117647058823,SAS,1.0,SAS,0.9988235294117647,True,-0.00580119,0.0214202,0.0240536,0.075302,0.00972089
HG03902,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00589721,0.0236487,0.0214255,0.0636933,0.0137013
HG03910,MAGE,SAS,0.9966666666666666,SAS,1.0,SAS,0.9933333333333333,True,-0.00597033,0.0256294,0.0212589,0.0612016,0.0111945
HG03922,MAGE,SAS,0.976078431372549,SAS,1.0,SAS,0.9521568627450979,True,-0.00577308,0.0257444,0.0213711,0.0605086,0.0137872
HG03934,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.0056835,0.0254281,0.022366,0.0627465,0.0125988
HG03971,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.0059639,0.0202522,0.0225769,0.07432,0.0110078
HG03976,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00582485,0.0207092,0.0220219,0.0749318,0.0139957
HG03977,MAGE,SAS,0.9741666666666666,SAS,1.0,SAS,0.9483333333333333,True,-0.00456192,0.0259392,0.025858,0.0810665,0.0159785
HG03978,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00544382,0.0231711,0.0243909,0.0762334,0.0117804
HG03989,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00570298,0.0207546,0.0240622,0.0763409,0.011391
HG03998,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.005663,0.0211163,0.0243217,0.0772185,0.0115753
HG04002,MAGE,SAS,0.9780757575757575,SAS,1.0,SAS,0.9561515151515151,True,-0.00576522,0.0210338,0.0242685,0.0750412,0.0116426
HG04025,MAGE,SAS,0.9862500000000001,SAS,1.0,SAS,0.9725,True,-0.00539314,0.0230924,0.0263463,0.0857213,0.0111702
HG04029,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00572682,0.0211469,0.0230032,0.0739668,0.00929652
HG04033,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00545046,0.0222763,0.0236899,0.0771268,0.0165636
HG04047,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00551458,0.0219804,0.0244292,0.0772489,0.0134342
HG04054,MAGE,SAS,0.989047619047619,SAS,1.0,SAS,0.9780952380952379,True,-0.00547206,0.0234068,0.0259008,0.0837889,0.0105658
HG04059,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.0059236,0.0196769,0.0231978,0.0745144,0.0107389
HG04060,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00681586,0.0169723,0.0204103,0.0708653,0.01443
HG04061,MAGE,SAS,0.9704166666666667,SAS,1.0,SAS,0.9408333333333333,True,-0.00466515,0.0258423,0.0254464,0.0818757,0.0136485
HG04062,MAGE,SAS,0.9962500000000001,SAS,1.0,SAS,0.9925,True,-0.00472419,0.0250587,0.026104,0.0803873,0.0163106
HG04063,MAGE,SAS,0.9891666666666666,SAS,1.0,SAS,0.9783333333333333,True,-0.00537636,0.0227135,0.0254328,0.0843457,0.0162101
HG04075,MAGE,SAS,0.9875833333333333,SAS,1.0,SAS,0.9751666666666666,True,-0.00578274,0.0213181,0.0241845,0.0764089,0.0120571
HG04100,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.0050647,0.0227018,0.023315,0.0767427,0.0145258
HG04107,MAGE,SAS,0.998,SAS,1.0,SAS,0.996,True,-0.00562862,0.0210092,0.0246358,0.0788389,0.0123618
HG04141,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00583428,0.0254352,0.0217938,0.0607618,0.013669
HG04152,MAGE,SAS,0.9955555555555555,SAS,1.0,SAS,0.9911111111111112,True,-0.00597067,0.0253217,0.0222739,0.0627881,0.0145523
HG04155,MAGE,SAS,0.9766666666666666,SAS,1.0,SAS,0.9533333333333333,True,-0.00565776,0.0259211,0.022503,0.0627306,0.0122496
HG04156,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00595023,0.0244238,0.0219321,0.0635604,0.0120977
HG04158,MAGE,SAS,0.9966666666666666,SAS,1.0,SAS,0.9933333333333333,True,-0.00572227,0.0255282,0.0216891,0.0614159,0.0153965
HG04164,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00563548,0.0244134,0.0216356,0.0622084,0.0140377
HG04171,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00545085,0.025095,0.0216994,0.0621852,0.017124
HG04177,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00601715,0.0252188,0.021635,0.0602185,0.0109338
HG04185,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00553057,0.0230557,0.0245042,0.0781855,0.0205182
HG04188,MAGE,SAS,0.9889102564102563,SAS,1.0,SAS,0.9778205128205127,True,-0.00572296,0.0254795,0.0214037,0.0636263,0.014091
HG04194,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.0058414,0.0234226,0.0217722,0.0628394,0.0159796
HG04195,MAGE,SAS,0.9955555555555555,SAS,1.0,SAS,0.9911111111111112,True,-0.00587569,0.025315,0.021468,0.0594483,0.0141009
HG04216,MAGE,SAS,1.0,SAS,1.0,SAS,1.0,True,-0.00586156,0.0207255,0.0233027,0.0731922,0.0148646
HG04227,MAGE,SAS,0.993,SAS,1.0,SAS,0.986,True,-0.00527021,0.024549,0.0240995,0.0733078,0.0121621
HG04235,MAGE,SAS,0.9994117647058823,SAS,1.0,SAS,0.9988235294117647,True,-0.00585995,0.020316,0.0230458,0.0756917,0.0144151
002_S_0413,ADNI,EUR,0.6363690137545028,EUR,0.8484920183393371,AFR,0.4134372294372294,False,-0.00883783,-0.0144039,-0.000786265,-0.0117009,0.00861136
002_S_0729,ADNI,EUR,0.5294828660411697,EUR,0.7059771547215596,AFR,0.46188167388167384,False,-0.0087291,-0.0146816,-0.000115727,-0.00996546,0.0103926
002_S_1155,ADNI,AMR,0.6428492019202071,AMR,0.8571322692269429,AFR,0.46399999999999997,False,-0.00812524,-0.0125296,0.000671477,-0.00500052,-0.0264085
002_S_1261,ADNI,EUR,0.6352020093915426,EUR,0.8469360125220567,AFR,0.45303246753246745,False,-0.00882273,-0.0139162,-0.00186772,-0.00957038,0.00683944
002_S_1268,ADNI,EUR,0.6348682569406441,EUR,0.8464910092541921,AFR,0.4721991341991342,False,-0.00878673,-0.0142978,-0.000830268,-0.00777335,0.00486539
002_S_1280,ADNI,AMR,0.8949166666666666,AMR,1.0,AMR,0.7898333333333332,True,-0.00439262,0.0143751,-0.0512363,0.00201462,-0.0239105
002_S_2043,ADNI,EUR,0.6364381116043241,EUR,0.8485841488057655,AFR,0.45743722943722936,False,-0.00885467,-0.0137916,-0.00058713,-0.0103172,0.012638
002_S_2073,ADNI,EUR,0.6335194325163856,EUR,0.8446925766885142,AFR,0.4715324675324675,False,-0.00850322,-0.0132788,0.000594572,-0.00882671,-0.000264214
002_S_4171,ADNI,EUR,0.75,EUR,1.0,AFR,0.44066666666666665,False,-0.00718907,-0.0120655,0.00584005,0.00271128,-0.0513682
002_S_4213,ADNI,EUR,0.6349856647536292,EUR,0.846647553004839,AFR,0.45493722943722936,False,-0.00906277,-0.0134532,-0.00179803,-0.00739133,0.0126014
002_S_4219,ADNI,EUR,0.6340203220407481,EUR,0.8453604293876641,AFR,0.46971428571428575,False,-0.00809596,-0.0138965,0.00131915,-0.00776539,-0.000729968
002_S_4225,ADNI,EUR,0.6374372215560151,EUR,0.8499162954080202,AFR,0.4277962037962037,False,-0.00910705,-0.0143463,0.000304468,-0.011446,0.0110384
002_S_4229,ADNI,EUR,0.6345872243056924,EUR,0.8461162990742565,AFR,0.46160389610389607,False,-0.00893126,-0.0140263,-0.00114421,-0.0095734,0.0119339
002_S_4251,ADNI,EUR,0.636284940988363,EUR,0.8483799213178173,AFR,0.46917715617715605,False,-0.00891058,-0.0135111,-0.000338928,-0.0105255,0.0137215
002_S_4270,ADNI,EUR,0.5279824971306858,EUR,0.7039766628409144,AFR,0.4955324675324675,False,-0.00865757,-0.0143097,0.000422076,-0.00841926,0.00557189
002_S_4447,ADNI,EUR,0.75,EUR,1.0,AFR,0.37733333333333335,False,-0.00605525,-0.0109844,0.00695691,0.00651098,-0.0629487
002_S_4473,ADNI,EUR,0.6335724067164389,EUR,0.8447632089552518,AFR,0.45553246753246746,False,-0.0090992,-0.0138067,-0.000704608,-0.0116022,0.00172608
002_S_4521,ADNI,EUR,0.6366166788128593,EUR,0.8488222384171458,AFR,0.5098181818181817,False,-0.00860539,-0.0138567,0.000905061,-0.00845974,0.00350862
003_S_0907,ADNI,EUR,0.5245692098886465,EUR,0.699425613184862,AFR,0.4871991341991342,False,-0.00860295,-0.013838,0.00094441,-0.00820458,0.00273871
003_S_0908,ADNI,EUR,0.6350264232249343,EUR,0.8467018976332458,AFR,0.4981515151515151,False,-0.00918474,-0.0144461,-0.000885684,-0.00929875,0.00865752
003_S_1057,ADNI,EUR,0.42204660896230767,EUR,0.5627288119497436,AFR,0.5278412698412699,False,0.0286585,-0.00193985,0.00305144,0.00802558,0.00463186
003_S_1074,ADNI,EUR,0.6381003079932173,EUR,0.850800410657623,AFR,0.45493722943722936,False,-0.00892754,-0.0124328,-0.00111964,-0.00938307,0.0215756
003_S_1122,ADNI,AMR,0.8863250360750361,AMR,1.0,AMR,0.7726500721500722,True,-0.00207676,0.0119984,-0.0432436,0.00362492,-0.0233736
003_S_2374,ADNI,EUR,0.5293477943310163,EUR,0.7057970591080217,AFR,0.47153246753246747,False,-0.00851909,-0.0140386,9.95505e-05,-0.00744804,0.00345165
003_S_4081,ADNI,EUR,0.6339335873802042,EUR,0.8452447831736056,AFR,0.44926984126984126,False,-0.00687067,-0.0129949,0.0011005,-0.0079974,0.00670399
003_S_4136,ADNI,EUR,0.6363149282208856,EUR,0.8484199042945142,AFR,0.45743722943722936,False,-0.00902129,-0.0140344,-0.000535193,-0.0105058,0.0145496
003_S_4152,ADNI,EUR,0.6334011998748189,EUR,0.8445349331664253,AFR,0.4735483405483405,False,-0.0090064,-0.0134982,-0.000228971,-0.00873905,0.0104971
003_S_4288,ADNI,EUR,0.75,EUR,1.0,AFR,0.35733333333333334,False,-0.00651254,-0.010196,0.00709255,0.00940858,-0.0660612
003_S_4350,ADNI,EUR,0.6342442670200288,EUR,0.8456590226933718,AFR,0.45493722943722936,False,-0.00884182,-0.0129373,-0.00144521,-0.00819389,0.00820513
